airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,Actual_Price,Predicted_Price
2,1072,3,4,0,5,2,1,12.17,46,3802,3802,4865.6
1,768,3,5,0,2,2,1,22.58,46,4033,4033,29666.8
1,756,3,1,0,4,2,1,27.25,46,4172,4172,30220.4
0,1237,3,2,0,3,2,1,7.5,46,4213,4213,2478.6
0,1134,3,2,0,3,2,1,9.58,46,4213,4213,2321.4
1,789,3,1,0,5,2,1,15.0,46,4387,4387,25454.2
1,828,3,5,0,2,2,1,20.5,46,4387,4387,25387.6
1,828,3,5,0,2,2,1,21.33,46,4387,4387,25454.2
1,828,3,5,0,5,2,1,22.67,46,4387,4387,25517.2
1,756,3,1,0,0,2,1,6.92,46,5118,5118,21895.2
5,1522,3,0,0,5,2,1,7.75,46,5656,5656,25166.8
5,1518,3,4,0,3,2,1,16.42,46,5656,5656,21679.6
5,1437,3,4,0,2,2,1,5.5,46,5668,5668,6484.0
2,1063,3,4,0,5,2,1,13.58,46,5361,5361,6318.6
1,907,3,2,0,5,2,1,4.83,46,5410,5410,5428.0
1,907,3,2,0,4,2,1,16.25,46,5410,5410,5086.2
5,1529,3,1,0,0,2,1,6.5,46,5823,5823,5823.0
5,1529,3,1,0,5,2,1,12.67,46,5823,5823,5823.0
5,1527,3,2,0,4,2,1,15.17,46,5823,5823,6196.8
5,1529,3,1,0,5,2,1,16.08,46,5823,5823,5823.0
5,1527,3,2,0,4,2,1,16.17,46,5823,5823,5823.0
5,1527,3,2,0,0,2,1,18.17,46,5823,5823,5823.0
5,1518,3,4,0,0,2,1,5.58,46,5892,5892,21821.2
5,1520,3,5,0,0,2,1,15.08,46,5892,5892,35072.2
5,1520,3,5,0,0,2,1,16.5,46,5892,5892,12624.6
5,1520,3,5,0,0,2,1,16.92,46,5892,5892,12624.6
5,1520,3,5,0,2,2,1,20.5,46,5892,5892,24285.2
5,1522,3,0,0,5,2,1,9.0,46,6292,6292,36001.0
1,753,3,4,0,2,2,1,6.75,46,6117,6117,21395.4
1,753,3,4,0,4,2,1,23.42,46,6117,6117,22070.6
2,1064,3,0,0,5,2,1,5.25,46,6198,6198,6357.6
4,1305,3,0,0,2,2,1,25.42,46,8394,8394,7637.8
5,1524,3,0,2,0,2,1,2.25,47,2200,2200,15480.4
5,1485,3,4,2,0,2,1,2.42,47,2350,2350,11103.6
0,1238,3,5,0,3,2,1,5.33,47,2228,2228,2228.0
0,1135,3,2,0,3,2,1,7.58,47,2228,2228,2228.0
0,1141,3,0,0,3,2,1,10.67,47,2228,2228,2193.6
0,1141,3,0,0,3,2,1,13.25,47,2228,2228,2228.0
0,1214,3,5,0,3,2,1,4.25,47,3201,3201,3719.8
3,676,3,4,0,0,2,1,5.33,47,3397,3397,3742.6
3,463,3,0,0,5,2,1,7.08,47,3397,3397,3397.0
3,591,3,1,0,0,2,1,8.0,47,3397,3397,3397.0
3,486,3,0,0,5,2,1,8.83,47,3397,3397,3596.4
3,676,3,4,0,2,2,1,10.67,47,3397,3397,3361.6
1,908,3,1,0,0,2,1,6.5,47,3729,3729,3764.6
1,908,3,1,0,2,2,1,13.33,47,3729,3729,3918.0
1,768,3,5,0,4,2,1,11.67,47,4033,4033,27247.6
1,756,3,1,0,0,2,1,6.92,47,4172,4172,21895.2
1,756,3,1,0,2,2,1,12.0,47,4172,4172,28629.6
1,756,3,1,0,4,2,1,27.25,47,4172,4172,27668.2
1,787,3,4,0,2,2,1,10.75,47,4387,4387,11342.8
1,853,3,0,0,5,2,1,10.67,47,5157,5157,31233.2
5,1520,3,5,0,4,2,1,11.0,47,5656,5656,14130.0
5,1522,3,0,0,3,2,1,12.0,47,5656,5656,12435.8
5,1518,3,4,0,5,2,1,12.17,47,5656,5656,25166.8
5,1518,3,4,0,5,2,1,14.5,47,5656,5656,24270.8
5,1518,3,4,0,3,2,1,15.67,47,5656,5656,21679.6
1,907,3,2,0,5,2,1,4.83,47,5410,5410,5428.0
5,1527,3,2,0,5,2,1,5.25,47,5823,5823,4451.8
5,1529,3,1,0,0,2,1,6.5,47,5823,5823,5823.0
5,1529,3,1,0,5,2,1,12.67,47,5823,5823,5823.0
5,1527,3,2,0,4,2,1,16.17,47,5823,5823,5823.0
5,1527,3,2,0,0,2,1,18.17,47,5823,5823,5886.0
5,1518,3,4,0,2,2,1,8.42,47,5892,5892,24285.2
5,1522,3,0,0,5,2,1,9.0,47,6292,6292,15923.8
5,1520,3,5,0,4,2,1,12.08,47,6292,6292,15728.4
5,1520,3,5,0,4,2,1,13.42,47,6292,6292,25420.2
1,889,3,5,0,2,2,1,19.33,47,6128,6128,6128.0
1,889,3,5,0,5,2,1,23.83,47,6128,6128,4757.6
2,1064,3,0,0,5,2,1,6.33,47,6198,6198,6198.0
1,904,3,0,0,3,2,1,14.42,47,6747,6747,7734.0
5,1515,3,5,2,5,2,1,2.25,48,2350,2350,15420.4
5,1525,3,2,2,2,2,1,2.33,48,2350,2350,13653.2
5,1485,3,4,2,0,2,1,2.42,48,2350,2350,11103.6
0,1238,3,5,0,3,2,1,5.08,48,2228,2228,2228.0
0,1238,3,5,0,3,2,1,5.33,48,2228,2228,2228.0
0,1238,3,5,0,4,2,1,10.67,48,2228,2228,2103.2
0,1135,3,2,0,4,2,1,13.17,48,2228,2228,2103.2
2,1051,3,5,2,3,2,1,2.17,48,2276,2276,2276.0
3,542,3,2,2,5,2,1,2.33,48,2278,2278,3358.8
1,765,3,4,2,0,2,1,2.58,48,2276,2276,11014.4
3,275,3,1,2,4,2,1,2.42,48,3191,3191,3689.2
3,560,3,2,0,3,2,1,6.33,48,3397,3397,3813.8
3,486,3,0,0,5,2,1,8.83,48,3397,3397,4369.6
3,648,3,0,0,3,2,1,10.58,48,3397,3397,3400.6
1,908,3,1,0,4,2,1,26.42,48,3729,3729,3640.8
1,768,3,5,0,4,2,1,10.25,48,4033,4033,27247.6
1,768,3,5,0,2,2,1,21.17,48,4033,4033,26398.6
1,828,3,5,0,4,2,1,12.42,48,4387,4387,25608.2
1,789,3,1,0,2,2,1,13.67,48,4387,4387,18007.4
1,789,3,1,0,5,2,1,15.75,48,4387,4387,18352.0
3,697,3,4,0,2,2,1,10.5,48,4536,4536,2465.4
5,1522,3,0,0,3,2,1,11.25,48,5656,5656,21679.6
5,1437,3,4,0,2,2,1,5.5,48,5668,5668,6892.0
5,1527,3,2,0,5,2,1,5.25,48,5823,5823,4640.8
5,1529,3,1,0,5,2,1,14.75,48,5823,5823,5823.0
5,1527,3,2,0,0,2,1,18.17,48,5823,5823,5886.0
5,1527,3,2,0,0,2,1,19.67,48,5823,5823,5390.6
5,1522,3,0,0,2,2,1,5.17,48,5892,5892,33481.8
5,1518,3,4,0,0,2,1,6.0,48,5892,5892,5892.0
5,1520,3,5,0,0,2,1,16.5,48,5892,5892,15088.6
5,1520,3,5,0,2,2,1,19.33,48,5892,5892,33481.8
5,1522,3,0,0,2,2,1,6.83,48,6292,6292,14509.6
1,889,3,5,0,2,2,1,19.33,48,6128,6128,6128.0
1,889,3,5,0,5,2,1,23.83,48,6128,6128,4757.6
1,905,3,4,0,5,2,1,9.67,48,6167,6167,6725.4
2,1120,3,1,0,5,2,1,15.17,48,6588,6588,6520.2
5,1525,3,2,2,2,2,1,2.33,49,2350,2350,13653.2
0,1238,3,5,0,3,2,1,5.08,49,2228,2228,2228.0
0,1141,3,0,0,3,2,1,13.0,49,2228,2228,2228.0
0,1141,3,0,0,3,2,1,13.25,49,2228,2228,2228.0
3,533,3,1,2,1,2,1,2.25,49,2278,2278,2587.0
3,669,3,4,0,5,2,1,9.25,49,2276,2276,3481.2
3,275,3,1,2,4,2,1,2.42,49,3191,3191,3140.2
3,596,3,4,0,2,2,1,9.0,49,3243,3243,2903.0
3,648,3,0,0,2,2,1,5.17,49,3397,3397,3095.8
3,463,3,0,0,5,2,1,8.42,49,3397,3397,3397.0
2,1072,3,4,0,5,2,1,12.17,49,3802,3802,4865.6
1,768,3,5,0,2,2,1,22.58,49,4033,4033,26398.6
1,787,3,4,0,2,2,1,9.92,49,4387,4387,18074.0
3,386,3,4,0,2,2,1,5.67,49,4506,4506,4029.6
1,756,3,1,0,5,2,1,16.75,49,5118,5118,22085.4
5,1520,3,5,0,4,2,1,11.0,49,5656,5656,12562.0
5,1518,3,4,0,5,2,1,12.17,49,5656,5656,25615.6
5,1518,3,4,0,5,2,1,14.5,49,5656,5656,31402.4
5,1437,3,4,0,2,2,1,5.5,49,5668,5668,6839.8
1,907,3,2,0,5,2,1,4.83,49,5410,5410,4651.2
1,907,3,2,0,4,2,1,16.25,49,5410,5410,5239.6
5,1529,3,1,0,0,2,1,5.0,49,5823,5823,5823.0
5,1527,3,2,0,5,2,1,5.25,49,5823,5823,16627.2
5,1529,3,1,0,5,2,1,14.75,49,5823,5823,5823.0
5,1527,3,2,0,4,2,1,16.17,49,5823,5823,5460.2
5,1518,3,4,0,2,2,1,8.42,49,5892,5892,24285.2
5,1520,3,5,0,0,2,1,16.92,49,5892,5892,21821.2
5,1520,3,5,0,2,2,1,19.33,49,5892,5892,33481.8
5,1520,3,5,0,2,2,1,20.5,49,5892,5892,33561.8
5,1522,3,0,0,2,2,1,6.83,49,6292,6292,21435.0
5,1520,3,5,0,4,2,1,12.08,49,6292,6292,6036.6
1,753,3,4,0,4,2,1,23.58,49,6117,6117,22070.6
2,1064,3,0,0,5,2,1,5.25,49,6198,6198,6198.0
2,1064,3,0,0,5,2,1,7.75,49,6198,6198,6198.0
4,1292,3,2,0,2,2,1,26.33,49,10121,10121,9575.4
3,565,3,0,0,2,5,1,4.5,1,10701,10701,9400.8
1,904,3,0,0,3,5,1,10.92,1,12906,12906,12065.8
0,1135,3,2,0,1,5,1,11.5,1,14945,14945,7260.2
1,765,3,4,0,4,5,1,21.75,1,18313,18313,31509.4
1,765,3,4,0,4,5,1,22.83,1,18313,18313,31509.4
5,1520,3,5,2,5,5,1,1.42,2,6711,6711,13232.6
3,280,3,4,2,4,5,1,1.58,2,6921,6921,9157.2
0,1135,3,2,0,1,5,1,11.5,2,7775,7775,7260.2
3,327,3,2,2,2,5,1,1.5,2,7866,7866,10073.0
1,904,3,0,0,5,5,1,9.17,2,8601,8601,12170.8
3,700,3,2,0,3,5,1,5.08,2,10281,10281,9052.8
2,1056,3,4,0,5,5,1,12.92,2,11882,11882,4452.0
3,625,3,0,0,3,5,1,8.75,2,13011,13011,12693.8
1,905,3,4,1,4,5,1,22.33,2,15252,15252,14160.2
1,905,3,4,1,4,5,1,23.42,2,15252,15252,14160.2
1,905,3,4,1,5,5,1,34.83,2,15252,15252,13588.8
5,1524,3,0,0,5,5,1,6.67,2,16213,16213,29150.2
5,1508,3,1,0,5,5,1,13.25,2,16213,16213,73634.8
5,1508,3,1,0,5,5,1,14.42,2,16213,16213,52112.6
5,1515,3,5,0,4,5,1,14.58,2,16213,16213,37668.2
5,1515,3,5,0,4,5,1,15.0,2,16213,16213,37668.2
5,1508,3,1,0,5,5,1,15.17,2,16213,16213,45497.4
5,1525,3,2,0,4,5,1,17.5,2,16213,16213,29812.4
5,1525,3,2,0,0,5,1,18.92,2,16318,16318,26934.8
5,1508,3,1,0,2,5,1,9.67,2,16948,16948,29195.4
1,765,3,4,0,5,5,1,10.83,2,17053,17053,16211.6
5,1508,3,1,0,0,5,1,7.17,2,17788,17788,36041.8
1,908,3,1,0,2,5,1,37.5,2,19167,19167,16582.2
1,908,3,1,0,5,5,1,39.67,2,19167,19167,16582.2
3,665,3,0,0,2,5,1,7.17,2,19468,19468,15098.6
5,1508,3,1,0,2,5,1,11.5,2,29601,29601,43086.2
5,1515,3,5,0,0,5,1,16.0,3,12747,12747,42008.8
5,1515,3,5,0,0,5,1,17.42,3,12747,12747,28226.8
1,750,3,0,0,4,5,1,22.17,3,13276,13276,19608.8
3,700,3,2,0,3,5,1,5.08,3,13588,13588,8737.2
3,625,3,0,0,3,5,1,8.75,3,13588,13588,12330.6
1,765,3,4,0,5,5,1,36.08,3,14779,14779,11213.0
5,1508,3,1,0,5,5,1,13.25,3,15268,15268,57783.8
5,1508,3,1,0,5,5,1,14.42,3,15688,15688,49283.2
1,916,3,2,0,4,5,1,13.08,3,15583,15583,13057.0
5,1515,3,5,0,5,5,1,25.0,3,16144,16144,31015.4
5,1485,3,4,0,5,5,1,12.5,3,18103,18103,41201.4
5,1524,3,0,0,5,5,1,9.42,3,19048,19048,25030.8
5,1485,3,4,0,2,5,1,6.17,3,22093,22093,31557.2
5,1508,3,1,0,2,5,1,9.67,3,22093,22093,38110.0
2,935,3,1,0,5,5,1,14.25,3,29129,29129,13932.6
5,1522,3,0,2,0,5,1,1.58,4,4453,4453,14879.0
3,664,3,0,2,2,5,1,1.58,4,4453,4453,9546.0
3,286,3,5,2,5,5,1,1.67,4,4453,4453,8159.6
2,935,3,1,0,5,5,1,14.25,4,4452,4452,12241.6
3,565,3,0,0,2,5,1,4.5,4,4506,4506,9400.8
3,320,3,1,2,1,5,1,1.33,4,4611,4611,6754.6
3,700,3,2,0,3,5,1,5.08,4,7708,7708,8737.2
3,625,3,0,0,3,5,1,8.75,4,7708,7708,13240.8
1,866,3,0,0,2,5,1,7.0,4,7774,7774,25051.2
1,866,3,0,0,5,5,1,9.17,4,7774,7774,24967.2
1,763,3,2,0,4,5,1,19.0,4,7774,7774,23017.6
1,765,3,4,0,4,5,1,21.75,4,7774,7774,35473.2
1,866,3,0,0,4,5,1,22.25,4,7774,7774,24967.2
1,889,3,5,0,5,5,1,24.33,4,9178,9178,12632.8
5,1524,3,0,0,5,5,1,6.67,4,10069,10069,34843.2
5,1524,3,0,0,5,5,1,8.58,4,10069,10069,12829.2
5,1515,3,5,0,4,5,1,13.17,4,10069,10069,33675.6
5,1515,3,5,0,4,5,1,14.58,4,10069,10069,32275.4
5,1515,3,5,0,4,5,1,15.0,4,10069,10069,32275.4
5,1515,3,5,0,0,5,1,16.0,4,10069,10069,24711.8
5,1524,3,0,0,4,5,1,20.33,4,10069,10069,20250.6
5,1515,3,5,0,2,5,1,22.5,4,10069,10069,12151.0
3,665,3,0,0,2,5,1,5.25,4,9756,9756,13562.6
2,1073,3,5,0,1,5,1,11.67,4,10439,10439,6962.0
5,1485,3,4,0,5,5,1,10.92,4,11319,11319,13022.4
5,1508,3,1,0,0,5,1,7.17,4,11854,11854,46957.0
5,1508,3,1,0,2,5,1,10.83,4,11854,11854,15008.2
5,1508,3,1,0,5,5,1,13.25,4,11854,11854,47684.0
5,1508,3,1,0,5,5,1,15.17,4,11854,11854,26866.0
1,905,3,4,0,4,5,1,24.5,4,11829,11829,11885.2
2,1050,3,1,0,2,5,1,10.08,4,12143,12143,5990.2
2,1050,3,1,0,5,5,1,14.67,4,12143,12143,9066.6
3,665,3,0,0,2,5,1,7.17,4,12333,12333,13965.4
1,907,3,2,1,4,5,1,16.0,4,12353,12353,11128.0
1,907,3,2,1,4,5,1,17.08,4,12353,12353,11128.0
1,913,3,2,1,4,5,1,16.33,4,12616,12616,11502.2
1,756,3,1,0,0,5,1,6.42,4,18103,18103,29644.2
5,1485,3,4,0,5,5,1,12.25,4,19798,19798,15613.6
5,1518,3,4,2,4,5,1,1.5,5,4453,4453,9789.4
3,327,3,2,2,2,5,1,1.5,5,4453,4453,7865.8
3,283,3,2,2,5,5,1,1.5,5,4453,4453,6059.6
3,280,3,4,2,4,5,1,1.58,5,4453,4453,6311.6
3,664,3,0,2,2,5,1,1.58,5,4453,4453,8600.8
0,1238,3,5,0,1,5,1,9.08,5,4449,4449,9094.8
1,904,3,0,0,4,5,1,19.08,5,6711,6711,13479.6
3,700,3,2,0,3,5,1,5.08,5,7656,7656,8737.2
3,625,3,0,0,3,5,1,8.75,5,7656,7656,15005.6
3,606,3,1,0,0,5,1,8.75,5,7708,7708,12716.0
1,765,3,4,0,5,5,1,9.92,5,7774,7774,7774.0
1,868,3,5,0,4,5,1,12.25,5,7774,7774,16264.6
1,771,3,1,0,2,5,1,13.5,5,7774,7774,25155.0
1,868,3,5,0,4,5,1,14.42,5,7774,7774,7774.0
1,771,3,1,0,5,5,1,14.75,5,7774,7774,18364.6
1,771,3,1,0,5,5,1,15.67,5,7774,7774,18364.6
1,868,3,5,0,2,5,1,21.17,5,7774,7774,25718.2
1,765,3,4,0,4,5,1,22.83,5,7774,7774,7774.0
5,1529,3,1,0,5,5,1,13.08,5,9178,9178,9178.0
5,1529,3,1,0,5,5,1,15.75,5,9178,9178,11588.4
5,1525,3,2,0,1,5,1,14.25,5,10069,10069,52294.6
5,1515,3,5,0,4,5,1,14.58,5,10069,10069,32772.2
5,1515,3,5,0,4,5,1,15.0,5,10069,10069,42824.6
5,1525,3,2,0,4,5,1,16.08,5,10069,10069,33963.8
5,1524,3,0,0,5,5,1,6.67,5,10248,10248,43747.4
5,1524,3,0,0,5,5,1,9.42,5,10248,10248,22034.2
5,1485,3,4,0,2,5,1,7.33,5,10783,10783,20396.6
5,1529,3,1,0,0,5,1,31.08,5,11140,11140,12424.2
1,904,3,0,0,5,5,1,8.58,5,12118,12118,9944.8
5,1524,3,0,0,4,5,1,22.08,5,13627,13627,37314.2
5,1508,3,1,0,0,5,1,8.17,5,13798,13798,44833.2
5,1508,3,1,0,2,5,1,9.67,5,13798,13798,28973.0
5,1524,3,0,0,5,5,1,8.17,5,15078,15078,36226.2
2,935,3,1,0,5,5,1,14.25,5,15373,15373,12241.6
1,756,3,1,0,0,5,1,6.42,5,15583,15583,21773.6
1,756,3,1,0,5,5,1,14.08,5,15583,15583,33259.0
5,1520,3,5,2,5,5,1,1.42,6,4453,4453,13232.6
3,320,3,1,2,1,5,1,1.33,6,4453,4453,4761.6
0,1238,3,5,0,1,5,1,9.08,6,4449,4449,8758.4
2,1073,3,5,0,1,5,1,11.67,6,4452,4452,6962.0
2,935,3,1,0,5,5,1,14.25,6,4452,4452,11023.4
3,565,3,0,0,2,5,1,4.75,6,4506,4506,8645.2
1,765,3,4,0,5,5,1,10.83,6,7774,7774,15395.8
1,868,3,5,0,0,5,1,16.0,6,7774,7774,35706.8
1,763,3,2,0,4,5,1,16.83,6,7774,7774,25390.6
1,763,3,2,0,4,5,1,17.92,6,7774,7774,23017.6
5,1527,3,2,0,5,5,1,4.92,6,9178,9178,9570.2
5,1529,3,1,0,5,5,1,13.08,6,9178,9178,9178.0
5,1527,3,2,0,4,5,1,13.75,6,9178,9178,10383.2
5,1529,3,1,0,4,5,1,24.58,6,9178,9178,10383.2
5,1527,3,2,0,4,5,1,16.92,6,9493,9493,9220.0
1,902,3,4,0,5,5,1,10.08,6,9178,9178,10445.6
1,916,3,5,0,4,5,1,12.33,6,9546,9546,10582.0
5,1515,3,5,0,0,5,1,18.42,6,10069,10069,39487.0
5,1515,3,5,0,2,5,1,21.08,6,10069,10069,20289.6
5,1524,3,0,0,2,5,1,5.67,6,10248,10248,41878.4
5,1525,3,2,0,5,5,1,6.17,6,10248,10248,19754.0
5,1524,3,0,0,5,5,1,7.83,6,10248,10248,23624.6
5,1524,3,0,0,5,5,1,8.58,6,10248,10248,23019.8
5,1525,3,2,0,1,5,1,14.25,6,10248,10248,39762.4
5,1485,3,4,0,2,5,1,8.75,6,10783,10783,19500.6
5,1485,3,4,0,5,5,1,13.5,6,10783,10783,30423.0
5,1508,3,1,0,2,5,1,10.83,6,11319,11319,30506.0
5,1508,3,1,0,5,5,1,13.25,6,11319,11319,35213.0
5,1508,3,1,0,5,5,1,14.42,6,11319,11319,37427.6
5,1508,3,1,0,5,5,1,16.0,6,11319,11319,30704.6
5,1508,3,1,0,5,5,1,17.0,6,11319,11319,29611.8
1,907,3,2,1,0,5,1,18.67,6,11429,11429,11336.6
1,913,3,2,1,4,5,1,16.42,6,11692,11692,11534.2
3,606,3,1,0,0,5,1,8.75,6,11803,11803,13535.0
5,1437,3,4,0,5,5,1,10.58,6,13903,13903,15680.2
5,1437,3,4,0,5,5,1,9.08,6,14962,14962,15967.2
3,665,3,0,0,2,5,1,6.92,6,15168,15168,15372.8
1,756,3,1,0,0,5,1,6.42,6,16003,16003,14995.0
5,1522,3,0,2,0,5,1,1.58,7,4453,4453,12457.6
3,40,3,1,2,1,5,1,1.5,7,4453,4453,5081.2
3,286,3,5,2,5,5,1,1.67,7,4453,4453,5965.0
0,1237,3,2,0,1,5,1,13.42,7,4449,4449,6812.0
2,1073,3,5,0,1,5,1,11.67,7,4452,4452,6962.0
2,1050,3,1,0,5,5,1,15.42,7,4452,4452,4620.0
3,327,3,2,2,2,5,1,1.5,7,4926,4926,6910.4
3,8,3,4,2,0,5,1,1.5,7,5398,5398,5125.4
0,1238,3,5,0,1,5,1,9.08,7,6873,6873,4783.8
0,1135,3,2,0,1,5,1,11.5,7,6873,6873,5099.8
1,763,3,2,0,5,5,1,5.92,7,7774,7774,23886.4
1,765,3,4,0,5,5,1,9.92,7,7774,7774,15395.8
1,868,3,5,0,4,5,1,13.33,7,7774,7774,23017.6
1,868,3,5,0,4,5,1,14.42,7,7774,7774,23017.6
1,868,3,5,0,2,5,1,23.17,7,7774,7774,23802.4
1,828,3,5,2,5,5,1,1.67,7,8653,8653,14797.0
5,1525,3,2,0,1,5,1,14.25,7,10069,10069,51548.8
5,1525,3,2,0,4,5,1,16.08,7,10069,10069,45674.2
5,1525,3,2,0,4,5,1,17.5,7,10069,10069,20737.6
5,1515,3,5,0,0,5,1,18.42,7,10069,10069,31464.0
5,1515,3,5,0,2,5,1,19.92,7,10069,10069,36552.6
5,1524,3,0,0,2,5,1,5.67,7,10248,10248,38745.8
5,1524,3,0,0,5,5,1,8.58,7,10248,10248,19094.8
5,1508,3,1,0,0,5,1,5.75,7,10783,10783,49279.0
5,1508,3,1,0,2,5,1,9.67,7,10783,10783,28263.0
5,1508,3,1,0,2,5,1,12.25,7,10783,10783,28896.6
5,1508,3,1,0,5,5,1,13.25,7,10783,10783,30906.2
5,1485,3,4,0,5,5,1,9.75,7,11319,11319,30799.0
5,1485,3,4,0,5,5,1,13.5,7,11319,11319,32120.6
1,905,3,4,0,4,5,1,24.5,7,12249,12249,11997.0
1,905,3,4,0,0,5,1,26.08,7,12249,12249,10704.2
1,771,3,1,0,2,5,1,10.92,7,12499,12499,17151.4
1,756,3,1,0,2,5,1,11.83,7,13693,13693,36574.0
5,1437,3,4,0,5,5,1,10.58,7,14218,14218,15680.2
3,700,3,2,0,3,5,1,7.33,7,15058,15058,12223.2
3,625,3,2,0,2,5,1,3.58,7,17158,17158,15958.2
5,1520,3,5,2,5,5,1,1.42,8,4453,4453,13232.6
3,320,3,1,2,1,5,1,1.33,8,4453,4453,4850.0
3,664,3,0,2,2,5,1,1.58,8,4453,4453,5188.2
3,286,3,5,2,5,5,1,1.67,8,4453,4453,4453.0
2,1050,3,1,0,2,5,1,10.75,8,4452,4452,4452.0
2,935,3,1,0,5,5,1,14.25,8,4452,4452,5353.2
2,1050,3,1,0,5,5,1,14.67,8,4452,4452,4788.0
3,565,3,0,0,2,5,1,4.75,8,4506,4506,9413.6
3,40,3,1,2,1,5,1,1.5,8,5031,5031,4900.4
3,280,3,4,2,4,5,1,1.58,8,5136,5136,4453.0
0,1238,3,5,0,1,5,1,9.08,8,6873,6873,4783.4
1,828,3,5,2,5,5,1,1.67,8,6973,6973,12644.0
1,771,3,1,0,0,5,1,6.33,8,7774,7774,33957.4
1,868,3,5,0,4,5,1,12.25,8,7774,7774,25390.6
1,771,3,1,0,2,5,1,13.5,8,7774,7774,30731.8
1,771,3,1,0,5,5,1,15.08,8,7774,7774,24698.2
1,771,3,1,0,5,5,1,15.67,8,7774,7774,15488.2
1,868,3,5,0,0,5,1,16.0,8,7774,7774,25868.2
1,763,3,2,0,4,5,1,17.92,8,7774,7774,23017.6
1,763,3,2,0,4,5,1,19.0,8,7774,7774,23017.6
1,765,3,4,0,4,5,1,21.75,8,7774,7774,17429.4
1,905,3,4,0,2,5,1,29.67,8,8508,8508,9728.8
5,1529,3,1,0,5,5,1,14.17,8,9178,9178,9178.0
5,1529,3,1,0,5,5,1,15.75,8,9178,9178,12124.0
5,1527,3,2,0,5,5,1,26.25,8,9178,9178,9220.0
5,1527,3,2,0,4,5,1,15.75,8,9493,9493,11948.6
5,1529,3,1,0,4,5,1,26.58,8,9493,9493,10481.4
5,1515,3,5,0,1,5,1,11.33,8,10069,10069,29903.0
5,1525,3,2,0,4,5,1,16.08,8,10069,10069,36228.4
5,1525,3,2,0,4,5,1,17.92,8,10069,10069,25671.0
5,1524,3,0,0,5,5,1,7.83,8,10783,10783,34877.2
5,1485,3,4,0,5,5,1,11.67,8,10783,10783,11104.6
1,763,3,2,0,5,5,1,31.17,8,10967,10967,11459.0
5,1508,3,1,0,2,5,1,9.67,8,11319,11319,38535.8
5,1508,3,1,0,2,5,1,12.25,8,11319,11319,28718.0
5,1508,3,1,0,5,5,1,15.17,8,11319,11319,22464.6
1,907,3,2,1,4,5,1,16.0,8,11429,11429,11429.0
1,907,3,2,1,4,5,1,17.08,8,11429,11429,10943.2
1,905,3,4,0,4,5,1,22.33,8,11829,11829,11997.0
1,905,3,4,0,4,5,1,23.42,8,11829,11829,11997.0
1,905,3,4,0,4,5,1,24.5,8,11829,11829,11997.0
5,1527,3,2,0,4,5,1,16.92,8,12381,12381,10823.4
1,904,3,0,0,3,5,1,10.92,8,12171,12171,9766.4
1,756,3,1,0,0,5,1,6.42,8,14113,14113,14197.0
3,625,3,2,0,2,5,1,3.58,8,15373,15373,15958.2
5,1437,3,4,0,5,5,1,9.08,8,16863,16863,15806.0
5,1518,3,4,2,4,5,1,1.5,9,4453,4453,7131.8
5,1522,3,0,2,0,5,1,1.58,9,4453,4453,12541.6
3,40,3,1,2,1,5,1,1.5,9,4453,4453,4900.4
3,280,3,4,2,4,5,1,1.58,9,4453,4453,4453.0
3,286,3,5,2,5,5,1,1.67,9,4453,4453,4453.0
2,1050,3,1,0,5,5,1,15.42,9,4452,4452,4620.0
3,327,3,2,2,2,5,1,1.5,9,5031,5031,4862.8
1,771,3,1,0,0,5,1,6.33,9,8236,8236,32227.6
5,1527,3,2,0,5,5,1,4.92,9,9178,9178,10280.2
5,1527,3,2,0,4,5,1,13.75,9,9178,9178,11954.4
5,1529,3,1,0,4,5,1,24.58,9,9178,9178,10651.0
5,1529,3,1,0,5,5,1,12.58,9,9283,9283,9178.0
5,1527,3,2,0,4,5,1,16.92,9,9756,9756,11426.4
5,1515,3,5,0,0,5,1,16.0,9,10069,10069,32522.8
1,749,3,4,0,2,5,1,8.75,9,10648,10648,23004.4
0,1237,3,2,0,1,5,1,13.42,9,10784,10784,6904.4
5,1485,3,4,0,5,5,1,10.92,9,11319,11319,35341.4
1,904,3,0,0,5,5,1,8.58,9,11173,11173,11896.0
1,905,3,4,0,4,5,1,23.42,9,11829,11829,11913.0
1,904,3,0,0,4,5,1,19.08,9,11856,11856,9856.0
5,1524,3,0,0,5,5,1,6.67,9,12747,12747,45094.2
5,1524,3,0,0,5,5,1,7.83,9,12747,12747,48104.2
5,1524,3,0,0,5,5,1,8.58,9,12747,12747,35227.4
5,1508,3,1,0,2,5,1,9.67,9,12747,12747,31203.8
5,1524,3,0,0,5,5,1,10.42,9,12747,12747,23815.2
5,1508,3,1,0,2,5,1,10.83,9,12747,12747,30688.6
5,1508,3,1,0,2,5,1,12.25,9,12747,12747,30312.4
1,908,3,1,0,2,5,1,11.75,9,14323,14323,12841.2
5,1437,3,4,0,4,5,1,24.0,9,15268,15268,14770.4
3,700,3,2,0,3,5,1,7.33,9,15058,15058,11677.0
5,1437,3,4,0,5,5,1,9.08,9,15944,15944,15833.0
5,1437,3,4,0,5,5,1,10.25,9,15944,15944,15550.0
3,665,3,0,0,2,5,1,6.92,9,16791,16791,16150.2
